year,cluster,kNDVI,FAP,SAP,GAP,CAP,UAP,TEM,PRE,PET,PDSI,DSSR,ELE,SLO,AOD,PM10,PM2.5,POP,NLT,location_id,id
2001,3,0.3947148581875691,93.84261907478896,0.3592534575133,0.0,5.22870691840117,0.35924750090307,18.42362204724409,150.39921259842524,37.27554347826087,1.481666666666667,164.3,567.3857249747656,12.84424931982408,0.51,45.52755905511811,27.76377952755905,19.053708966017933,0.0,12,207
2001,3,0.5076121178966105,92.39698562493372,6.376792347612879,0.0,1.01784632092693,0.0,19.18464566929134,144.08149606299216,36.28532608695653,1.5366666666666666,165.53333333333333,346.4075145732477,15.575464738335231,0.52,46.0,28.0,39.41650912936996,0.0,134,222
2001,3,0.3078089852187525,53.65055273478644,0.0,0.0,45.24755703851719,0.89817694886736,19.4,146.8779527559055,35.84130434782609,1.5308333333333335,164.80833333333334,331.0632264850908,10.368087313130854,0.51,49.12992125984252,29.271653543307085,59.64153786465232,0.0,77,221
2001,3,0.3034718956139946,80.20214450635392,1.97581738204396,0.0,14.439771964016629,3.17340825437444,18.885433070866146,147.1700787401575,35.75326086956522,1.545,164.70000000000002,417.7740299792516,10.439724018405784,0.51,48.64960629921259,29.157480314960623,35.169674059281164,0.0,252,220
2001,3,0.5172302022708268,85.78570336040127,11.61650430857363,0.0,2.39508474563991,0.0,19.3,145.4763779527559,35.87826086956522,1.5733333333333337,164.875,360.9871035142399,15.322189856213129,0.51,41.41338582677165,24.492125984251967,18.83197678070442,0.0,23,219
2001,3,0.383720108565218,79.41386045814286,1.04782433965388,0.0,17.9819644734722,1.34714064376001,18.875984251968504,147.298031496063,35.764673913043474,1.55,164.20833333333334,430.311123973825,12.449034654849772,0.51,49.03543307086614,29.3503937007874,41.15837525514996,0.0,240,218
2001,3,0.5309816953902301,80.33079842747482,19.18978995451306,0.0,0.26943193326864,0.0,19.3,145.4763779527559,35.56739130434783,1.5733333333333337,164.875,410.547664672773,14.897034232153455,0.51,41.33464566929134,24.842519685039367,21.087537991825265,0.0,97,217
2001,3,0.5030749122057794,98.1865590999751,1.6168034725155,0.0,0.0,0.0,18.92755905511811,154.62874015748034,36.75054347826088,1.5925,167.4416666666667,431.1943817132215,18.97753593707016,0.5,41.50787401574803,24.50787401574803,19.006966135899223,0.0,169,216
2001,3,0.3562602471297028,89.67193633290726,2.09558448351201,0.0,8.02314069567959,0.0,18.751968503937007,147.53622047244093,37.04782608695652,1.5291666666666666,165.0916666666667,451.51325322463913,12.23897119697745,0.51,44.68503937007874,26.842519685039367,13.530761221986191,0.0,216,215
2001,3,0.4978360967483491,93.0911147814464,4.3710712224393005,0.0,2.24545269702729,0.08981554048261,19.076377952755905,146.47401574803152,35.82445652173913,1.5733333333333337,164.875,373.1506549139723,18.65776619276744,0.51,41.50787401574803,24.76377952755905,15.269670178317554,0.0,5,214
2001,3,0.3027531434742865,56.85043897288951,0.26943653362152,0.0,42.58033063625082,0.08981416551436,19.21141732283465,146.66102362204728,35.47608695652174,1.5483333333333336,164.68333333333334,352.80215975861614,9.3802950403175,0.51,47.01968503937008,28.25590551181102,32.6384700058722,0.0,63,213
2001,3,0.3651855356966391,92.09411046553778,0.83829685145526,0.0,6.4764562108283,0.38921944257702,18.84409448818897,147.15787401574804,36.35489130434783,1.545,164.70000000000002,406.4058425744877,10.266570567038546,0.51,46.80708661417323,28.23622047244094,26.003908040418345,0.0,221,212
2001,3,0.4678664430193447,99.70747748293276,0.08981494965963,0.0,0.0,0.0,18.626377952755902,148.68818897637797,36.79565217391304,1.5275,164.75,607.6927255208548,18.068309413845828,0.5074409448818897,41.74409448818897,24.74409448818897,13.157036431104528,0.0,14,211
2001,3,0.3562602471297028,89.67848181903788,2.09573744797038,0.0,8.02372633437878,0.0,18.751968503937007,147.53622047244093,37.04782608695652,1.5291666666666666,165.0916666666667,451.51325322463913,12.23897119697745,0.51,44.68503937007874,26.842519685039367,13.530761221986191,0.0,201,210
2001,3,0.4475472128104143,89.07926142614117,3.26346353062348,0.0,5.80819825270067,1.64667017620342,19.0,146.7700787401575,36.74891304347826,1.545,164.70000000000002,385.4137096148005,12.196202233524698,0.51,46.251968503937,27.586614173228345,41.72766643739215,0.0,206,209
2001,3,0.3889524931882033,89.08285490177784,2.21532048208863,0.0,8.25248006218748,0.2394932992227599,18.920866141732287,147.62637795275592,36.26032608695653,1.5483333333333336,164.68333333333334,409.2643355606627,12.892928053179332,0.51,43.570866141732274,26.15748031496063,25.718638539255828,0.0,47,208
2001,2,0.3064526132465725,63.27237214061713,0.0,0.0,36.37854432610257,0.08985085808353,18.11141732283465,130.76062992125983,34.02010869565217,2.19,168.25,298.7638996254844,7.189613670412525,0.54,52.66535433070865,31.0,156.78780431840934,0.0,424,189
2001,2,0.2436199885646524,55.27219326925691,0.53886481020903,0.0,42.18111396098903,1.7962138205832898,20.1,158.70000000000002,33.192934782608695,0.9191666666666668,168.70000000000002,317.74329589812675,10.810911676212132,0.48,46.76377952755905,27.76377952755905,49.29667036691134,0.0,479,188
2001,2,0.2628462589955992,73.54305755932977,0.0,0.0,25.539260610407588,0.71857568460213,19.54133858267717,154.98464566929135,34.35978260869565,1.4758333333333336,165.85000000000002,322.1658355830817,12.03441246076314,0.5,48.76377952755906,29.0,223.8435496954357,0.0,485,187
2001,2,0.2862768626753786,71.53367703593968,0.14969245526825,0.0,22.423859761963648,0.89813755011635,20.6,156.75196850393704,35.06630434782608,0.8725,168.9,260.7191855027972,11.056807319218889,0.48,47.57086614173228,28.07874015748031,97.74982595233352,0.0,457,186
2001,2,0.2905715086894531,82.96820244409349,0.0,0.0,16.10666228935926,0.718501090053,19.6,154.27637795275592,34.94565217391305,1.5425,166.50833333333333,303.42498014226976,12.19232625129324,0.5,48.85826771653543,29.429133858267715,83.23874335312378,0.0,486,166
2001,2,0.2980158801660639,63.92458987869136,0.1796494509876099,0.0,30.46047658650657,0.44911836136851,19.10748031496063,128.50590551181102,35.12391304347826,2.108333333333333,167.85833333333335,163.8300692118464,13.387414540773822,0.5574409448818899,49.370078740157474,30.3503937007874,53.48350794899697,0.0,414,165
2001,2,0.4157673319639144,91.44100224224512,0.0,0.0,7.48461434712052,0.8682327894390799,19.54409448818897,154.65944881889766,36.39673913043477,1.4983333333333335,166.2166666666667,314.6229919625546,14.564578899258102,0.4974409448818897,48.70866141732283,28.47244094488189,1074.654283211278,0.0,404,164
2001,2,0.3101664945488176,88.95769221705343,1.28734925063646,0.0,9.55045599855675,0.0,20.15196850393701,158.08818897637798,35.639673913043474,0.9041666666666668,168.98333333333335,317.6905651721275,11.733026890211743,0.48,45.0,26.334645669291337,65.07908764703599,0.0,478,163
2001,2,0.3605330728615186,88.49264179276612,0.17961946510752,0.0,11.026478091209,0.08980715038611,20.155905511811028,157.9173228346457,35.384239130434786,0.9191666666666668,168.70000000000002,332.0976717914308,18.18059333005252,0.48,46.60629921259842,27.76377952755905,55.006265707810726,0.0,504,162
2001,2,0.2862768626753786,71.52848796516254,0.14968159654021,0.0,22.42223312958262,0.89807239899441,20.6,156.75196850393704,35.06630434782608,0.8725,168.9,260.7191855027972,11.056807319218889,0.48,47.57086614173228,28.07874015748031,97.74982595233352,0.0,476,161
2001,2,0.3506894121051905,69.18302700678103,0.0,0.0,30.647940411394632,0.0,18.14409448818897,130.45590551181104,34.733695652173914,2.19,168.25,285.6777749150298,9.027084134874231,0.54,52.15748031496063,31.0,154.36563799287754,0.0,423,160
2001,2,0.3307063515593011,83.448703689337,0.77841317999033,0.0,15.38855780737439,0.17963412240736,20.08149606299213,158.30196850393702,34.614130434782616,0.9483333333333333,168.50833333333333,327.5698184603539,10.65277057777746,0.48,45.0,26.665354330708663,71.09011390174138,0.0,455,159
2001,2,0.3294375294707274,69.9320931960721,0.0,0.0,27.88122920624588,1.97586471934059,19.87637795275591,159.5535433070866,35.354891304347824,0.96,168.26666666666668,305.7520323050917,15.719269753040228,0.48,43.547244094488185,25.783464566929133,115.75843776768328,0.0,507,158
2001,2,0.3064526132465725,63.2673756505307,0.0,0.0,36.37567158670724,0.08984376274466,18.11141732283465,130.76062992125983,34.02010869565217,2.19,168.25,298.7638996254844,7.189613670412525,0.54,52.66535433070865,31.0,156.78780431840934,0.0,430,157
2001,2,0.2707217045727265,23.02893936186203,0.0,0.0,74.0983744055112,2.69524858672042,18.13267716535433,130.15118110236222,34.40163043478261,2.1466666666666665,167.925,278.6349863571697,5.2788922267855725,0.54,52.41338582677165,31.25590551181102,163.83348557528328,0.0,436,156
2001,2,0.2939592382787675,56.5701174100321,0.4490644524205799,0.0,39.83552716087695,2.93383747613368,20.19015748031496,157.72007874015753,33.8375,0.9191666666666668,168.70000000000002,281.1486309517499,12.488175995751307,0.48,48.27165354330709,28.50787401574803,86.05344137444217,0.0,506,155
2001,2,0.276404494374091,8.07250632314366,1.4968078759643,0.0,75.96836995401847,14.24990365121197,20.64094488188977,156.90472440944882,34.53478260869565,0.8725,168.9,236.25915728611744,4.89094456254685,0.48,48.39370078740157,28.2755905511811,172.91236860004128,0.0,397,154
2001,2,0.3083984682280867,87.01131646564947,0.26944959964305,0.0,12.514379193755609,0.0,20.1,158.4,35.518478260869564,0.9041666666666668,168.98333333333335,336.75377116759694,14.04373618540672,0.48,44.60629921259842,26.0984251968504,55.61031374452162,0.0,462,153
2001,2,0.3961536997141754,90.19340378316312,0.2694725721423799,0.0,7.575160229840599,0.47906058239179,19.24409448818897,126.91181102362204,35.68188405797102,2.13,167.95000000000002,177.13055619296372,16.15332641912219,0.5574409448818899,49.80708661417322,29.72834645669291,42.89528812631672,0.0,438,152
2001,2,0.1639188520887159,30.4486605877523,0.0,0.0,68.81032940503596,0.53890804981864,19.81811023622048,134.01062992125983,32.4108695652174,1.8691666666666664,166.20000000000002,177.38430421568765,7.2521921883753055,0.54,57.47244094488189,34.23622047244094,113.76168026994256,0.1281068360138688,389,167
2001,3,0.4903444298561416,98.44358834964584,0.98794096056435,0.0,0.35926060490628,0.0,18.336220472440942,149.51417322834644,36.10489130434783,1.4858333333333336,165.25,537.5235128858513,16.55382119738671,0.5,41.25590551181102,24.255905511811022,15.38401360263427,0.0,227,223
2001,2,0.3237184486750522,92.63857889198076,0.08981517628421,0.0,6.2571225893932105,0.80833272084212,19.6,153.8322834645669,36.30108695652174,1.5166666666666666,166.30833333333334,333.1357209679969,14.00661232315204,0.5,49.22047244094488,28.72834645669291,569.491771960726,0.0,407,168
2001,2,0.3045624017054201,75.30389349824219,0.0,0.0,17.72358545624652,6.76620845618863,19.555905511811027,153.4527559055118,34.89945652173913,1.5425,166.50833333333333,294.2077089230381,11.529201162704194,0.51,48.433070866141726,29.0984251968504,83.18719077110292,0.0,445,170
2001,2,0.2924201910825785,82.36969836153057,0.0898172454173,0.0,15.956884562540042,1.37715558376045,19.485433070866147,155.99212598425197,34.777173913043484,1.4758333333333336,165.85000000000002,326.9980169092016,13.42287099302489,0.5,49.76377952755905,29.0,221.6613730697072,0.0,489,185
2001,2,0.2571044586732463,60.28020834994076,0.23952966137266,0.0,38.62325458897743,0.14970839430048,19.9,138.703937007874,33.54565217391305,1.7075,165.9416666666667,204.51125136339988,7.624693926265379,0.53,55.33070866141732,33.66535433070866,167.64575761626747,0.0,391,184
2001,2,0.3676002364708675,99.4043557635211,0.08981511044049,0.0,0.2993848793089,0.0,19.4503937007874,156.8208661417323,36.90108695652174,1.4758333333333336,165.85000000000002,403.69369893953007,17.698807770752445,0.5,51.52755905511811,30.527559055118108,486.51740535754783,0.0020006954728445,487,183
2001,2,0.4119807621447631,87.50442156271592,6.58616262897541,0.0,5.69796230770704,0.0,19.924015748031493,145.51692913385827,35.60326086956521,1.6408333333333334,164.25,341.8872010308358,17.03347442608784,0.52,45.8267716535433,27.826771653543304,197.57020617910464,0.0,498,182
2001,2,0.2707217045727265,23.02893936193727,0.0,0.0,74.09837440575328,2.69524858672922,18.13267716535433,130.15118110236222,34.40163043478261,2.1466666666666665,167.925,278.6349863571697,5.2788922267855725,0.54,52.41338582677165,31.25590551181102,163.83348557528328,0.0,435,181
2001,2,0.350508319892142,81.64679991223733,0.1796224910289399,0.0,17.15400630129499,0.8083093398339399,20.02598425196851,158.0858267716536,35.55869565217392,0.9483333333333333,168.50833333333333,323.863345861345,10.210009623210135,0.48,44.0,26.0,83.05272332710375,0.0,480,180
2001,2,0.2996521105981673,61.23014433503453,0.98790530033387,0.0,37.30011719015217,0.26942097881743,20.376377952755902,157.59448818897638,34.774456521739125,0.9041666666666668,168.98333333333335,268.29983584276124,11.509533510198327,0.48,46.43307086614173,27.334645669291337,96.26551335535795,0.0,289,179
2001,2,0.4155324340349823,92.70842424570732,2.9342240886391298,0.0,4.1619456143136,0.0,19.16062992125984,127.51535433070865,35.78097826086957,2.13,167.95000000000002,191.70612321257687,16.838694452026676,0.56,49.60629921259842,30.842519685039367,33.161057324327686,0.0,440,178
2001,2,0.2461473825759182,57.338514250116646,0.08983749940645,0.0,42.084878140176855,0.3093324644581,18.14724409448819,130.65787401574804,33.97608695652174,2.19,168.25,301.91900517183467,7.709062480164135,0.54,52.33464566929133,31.0,169.51568016024194,0.0,434,177
2001,2,0.254568935030282,81.20772311012048,0.0,0.0,18.44328038549339,0.14970340808492,19.54448818897638,155.80866141732284,34.10597826086956,1.5166666666666666,166.30833333333334,321.97816703313737,12.842340638961971,0.5,49.92125984251968,29.0,263.8825459396137,0.0,494,176
2001,2,0.293954486035279,61.75811706009179,0.44905265461708,0.0,28.449787118546688,2.57453240055466,20.64409448818897,156.68818897637797,35.702173913043474,0.8725,168.9,266.0369512647157,13.717591459009396,0.48,45.18110236220472,26.84645669291338,140.07210565595074,0.0,381,175
2001,2,0.2823164845481625,30.026474142116665,0.26951566550682,0.0,62.45928266511109,7.06745916680656,18.1,130.23937007874017,33.74239130434783,2.1466666666666665,167.925,289.65806444781015,6.831191126956503,0.54,53.0,31.586614173228348,199.17648444783453,0.0,432,174
2001,2,0.3929322459164506,35.10977196522161,0.35927960266604,0.0,51.12850614345595,13.203641764931229,19.576771653543307,154.58661417322836,34.75869565217391,1.4983333333333335,166.2166666666667,278.6871127742566,4.816444332835551,0.5,50.92125984251968,30.078740157480315,1486.1500806509282,0.0,412,173
2001,2,0.3173347719244896,63.1354694202029,0.98790394757468,0.0,34.16786211224843,1.49686432187089,20.196062992125988,158.11259842519684,35.52445652173913,0.9041666666666668,168.98333333333335,305.63400309882775,11.85674269613662,0.48,45.33464566929134,27.0,69.86306005447518,0.0,471,172
2001,2,0.4155324340349823,92.7084242459778,2.93422408864769,0.0,4.16194561432574,0.0,19.16062992125984,127.51535433070865,35.78097826086957,2.13,167.95000000000002,191.70612321257687,16.838694452026676,0.56,49.60629921259842,30.842519685039367,33.161057324327686,0.0,439,171
2001,2,0.3022850680460922,48.58736823400775,4.67017780506628,0.0,43.717201079459926,2.81399092580071,19.82598425196851,146.47401574803152,35.62119565217392,1.6408333333333334,164.25,259.4875231591763,9.93672419708688,0.52,47.0,28.23622047244094,82.21843628299003,0.0,448,169
2001,3,0.48669162996061,92.32362203963216,3.97174833301759,0.0,0.7185736848334799,0.1796432743998,19.02992125984252,144.81614173228348,36.4554347826087,1.5291666666666666,165.0916666666667,391.2067991768404,12.25151170061011,0.52,43.66535433070866,26.078740157480315,22.480349563967952,0.0,145,225
2001,3,0.4470173347874591,89.14943143599423,7.294959101913551,0.0,3.1735714602575,0.1796313874778,18.8,148.29606299212597,36.712318840579705,1.55,164.20833333333334,457.85146505537614,11.378829547056425,0.51,45.50393700787401,27.17322834645669,22.7803669995537,0.0,207,226
2001,3,0.2870867103373063,79.64328500093939,1.28731069081829,0.0,18.11193961902785,0.74844773702331,18.9,147.3011811023622,34.49402173913044,1.545,164.70000000000002,404.4448396943868,9.751982287561448,0.51,48.58661417322835,28.92125984251968,43.31549502026801,0.0,222,227
2001,3,0.4697828236838763,95.24787130235852,3.8023834943746,0.0,0.74848341889199,0.0,18.80866141732284,146.30118110236216,36.37119565217392,1.5608333333333335,165.43333333333334,398.8225655579429,13.276331129277729,0.52,43.84251968503937,26.078740157480315,31.53898901062853,0.0,158,280
2001,3,0.4912795702568024,99.70001296655109,0.0898139849990399,0.0,0.0,0.0,18.155905511811024,151.69685039370083,36.471739130434784,1.481666666666667,164.3,669.3457544805779,16.856893650017902,0.5015748031496063,42.45275590551181,25.137795275590552,16.027915719268368,0.0,9,279
2001,3,0.2118788690339637,9.90988542666303,0.71854196763031,0.0,78.79964256270581,10.36873249997232,19.37007874015748,146.76850393700786,33.6679347826087,1.5308333333333335,164.80833333333334,327.4924037901657,5.19246587157514,0.51,51.19685039370079,30.255905511811022,82.13279707127926,0.0,117,278
2001,3,0.5271723117321316,90.4196812473741,9.370339051846427,0.0,0.0,0.0,18.96220472440945,146.49212598425197,36.00652173913044,1.5733333333333337,164.875,419.487343179293,18.998969464321643,0.5,41.23622047244094,24.74409448818897,7.7715444765546735,0.0,100,277
2001,3,0.362289732929098,75.6512973768076,0.44906244381805,0.0,22.3726069640732,1.31721235555143,18.42047244094488,150.35275590551183,37.27663043478261,1.481666666666667,164.3,515.253683411854,11.721220749039748,0.5074409448818897,47.01574803149606,28.0,26.75194456331872,0.0,10,276
2001,3,0.4468191431989921,93.47336206994795,3.98164283710296,0.0,2.15539879815248,0.17961661429252,19.07716535433071,146.36062992125983,36.4820652173913,1.5275,164.75,385.6736364759232,14.6211661660185,0.51,44.14173228346456,26.41338582677165,26.53461466893261,0.0,45,275
2001,3,0.4152726963420988,83.98825532516602,9.101303418188207,0.0,6.70623888409207,0.0,19.31811023622048,146.71377952755904,37.50923913043479,1.53,164.775,361.81202683767816,16.73974747010055,0.51,42.92125984251968,25.586614173228345,18.45344732117419,0.0,90,274
2001,3,0.2904167923143165,63.37122729821688,0.0898158328923,0.0,34.39946593325549,1.9357776577855896,19.425984251968504,147.04803149606298,35.76956521739131,1.5308333333333335,164.80833333333334,331.41408872245694,8.96366894141981,0.51,51.011811023622045,29.917322834645667,68.58316608316757,0.0,94,273
2001,3,0.4152726963420988,83.98215276770136,9.10064212064253,0.0,6.70575161110368,0.0,19.31811023622048,146.71377952755904,37.50923913043479,1.53,164.775,361.81202683767816,16.73974747010055,0.51,42.92125984251968,25.586614173228345,18.45344732117419,0.0,417,272
2001,3,0.348188029280034,88.70370942562222,0.08980863783646,0.0,10.96704463334866,0.02993826365814,18.67362204724409,148.2169291338583,36.87119565217392,1.481666666666667,164.3,501.73952204649714,11.007533752222107,0.51,45.846456692913385,27.334645669291337,26.74499913156032,0.0,39,271
2001,3,0.3397261904761894,53.89645482504724,0.17961870048719,0.0,45.264382574669945,0.44905089258356,19.3,145.7259842519685,35.370652173913044,1.5308333333333335,164.80833333333334,330.42907524755856,6.47391770818407,0.51,47.64960629921259,28.57086614173228,58.36003147831151,0.0,105,270
2001,3,0.4980119234257933,99.7130475589969,0.0,0.0,0.08982038045295,0.0,18.73976377952756,156.6476377952756,36.19945652173914,1.555,166.9666666666667,539.5901363965205,18.99363327444788,0.5,41.74409448818897,24.74409448818897,26.68373045833672,0.0,177,269
2001,3,0.4902746174099648,96.16729592796509,3.50262179692477,0.0,0.1197503612076,0.0,18.9484251968504,146.705905511811,36.332608695652176,1.5275,164.75,436.4240149100425,14.945785836981026,0.51,42.39370078740157,25.31496062992126,15.709131274708346,0.0,27,268
2001,3,0.4978360967483491,93.09111478174844,4.37107122245348,0.0,2.24545269703457,0.0898155404829,19.076377952755905,146.47401574803152,35.82445652173913,1.5733333333333337,164.875,373.1506549139723,18.65776619276744,0.51,41.50787401574803,24.76377952755905,15.269670178317554,0.0,4,267
2001,3,0.5341007602361889,94.5632103629384,3.98211787751403,0.0,1.25753969871056,0.0,19.218110236220483,152.68464566929134,36.15434782608696,1.555,166.9666666666667,380.3239283546701,17.168100706847337,0.5,42.74409448818897,25.236220472440944,42.96070767325515,0.0,179,266
2001,3,0.2997036543572414,70.93587722190877,0.08981995935485,0.0,28.59212481883849,0.17963224134091,19.10275590551181,146.95629921259842,35.25652173913044,1.5483333333333336,164.68333333333334,366.5817301585062,10.20933789727833,0.51,46.76377952755905,28.0,27.28269578025622,0.0,2,281
2001,3,0.5581636272513272,90.45005474575972,9.10094484368463,0.0,0.23950137071846,0.0,18.73228346456693,147.67952755905512,35.78804347826087,1.5733333333333337,164.875,461.28785916218817,15.78800844271696,0.51,41.74409448818897,24.74409448818897,16.337669878263103,0.0,52,265
2001,3,0.4581304560358315,91.22948787924688,0.26943548562881,0.0,8.20288948260052,0.08981144602521,19.07874015748032,144.36496062992123,36.34021739130435,1.5608333333333335,165.43333333333334,334.5706562207753,13.486607242220993,0.52,46.0,28.0,42.94761291175495,0.0,135,282
2001,3,0.4936980372918095,91.22854783410416,4.01160408011321,0.0,4.37088439865249,0.17962519926109,18.6259842519685,146.92204724409447,35.35108695652174,1.5733333333333337,164.425,436.8007346610403,16.953449191376034,0.5076377952755906,42.15748031496063,25.15748031496063,9.22600376369322,0.0,37,284
2001,3,0.4042025256500314,90.26924923366786,2.60454186351458,0.0,6.91542659979533,0.0,19.255905511811022,146.66141732283464,36.03967391304348,1.5633333333333337,165.05833333333334,417.8578385016028,15.165075928025386,0.51,44.27165354330708,26.507874015748023,21.90907071004896,0.0,80,299
2001,3,0.47877832268038,92.63658647213646,7.15503782133705,0.0,0.0,0.0,18.974015748031498,145.16259842519682,36.203804347826086,1.5608333333333335,165.43333333333334,371.4069768672907,13.153376007967736,0.52,43.66535433070866,25.901574803149604,16.148863475170785,0.0,138,298
2001,3,0.4754739091457743,89.13319064880402,9.16090405122272,0.0,1.49688834780057,0.0,18.93267716535433,146.71535433070866,36.13840579710145,1.545,164.70000000000002,408.98735763218576,12.301924107385112,0.51,46.05905511811023,27.236220472440944,21.335814670078896,0.0,223,297
2001,3,0.5097069995376475,99.3542325097653,0.0,0.0,0.44913006267203,0.0,19.141338582677164,152.65944881889763,36.38532608695653,1.5925,167.4416666666667,369.4251089584105,17.575488460010934,0.5,41.92125984251969,24.92125984251968,20.839633559245687,0.0,168,296
2001,3,0.4764336372171149,84.85876888565112,0.7784438550932901,0.0,8.89183362792756,2.27533890605459,19.126771653543308,144.45433070866144,36.75108695652174,1.4991666666666663,164.9416666666667,352.7746962055244,13.68492469477641,0.5166535433070866,44.33464566929133,26.334645669291337,30.71704995310774,0.0,142,295
2001,3,0.468902043884757,89.73685925728677,2.2753982748496298,0.0,7.005647734947649,0.77839911415139,19.37047244094488,150.95708661417322,35.93750000000001,1.5925,167.4416666666667,324.0772078414775,14.490846839770953,0.5050787401574803,44.0,26.334645669291337,32.48752495424419,0.0,166,294
